"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72208013880","2020-01-16T03:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","62","63","0.00",,"+0.02","8","97","30.13","FEW:02 100","30.09","10.00","62","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/16/20 03:56:02 METAR KCHS 160856Z 26006KT 10SM FEW100 17/17 A3014 RMK AO2 SLP204 T01720167 58007 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T04:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","62","63",,,"+0.02","8","97","30.13",,"30.09","9.94","62","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 22606 10172 20167 30190 40204 58007 90856 555 91609=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T04:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","63","64","0.00",,,,"96","30.14","BKN:07 100","30.09","10.00","63","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/16/20 04:56:02 METAR KCHS 160956Z 25005KT 10SM BKN100 18/17 A3014 RMK AO2 SLP206 T01780172 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T05:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","63","64","0.00",,,,"96","30.16","FEW:02 40 FEW:02 110 BKN:07 140","30.11","10.00","63","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/16/20 05:56:02 METAR KCHS 161056Z 24006KT 10SM FEW040 FEW110 BKN140 18/17 A3016 RMK AO2 SLP213 T01780172 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T06:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","63","65","T",,"-0.05","3","93","30.18","SCT:04 43 SCT:04 70 BKN:07 110","30.14","10.00","64","280",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15401/16/20 06:56:02 METAR KCHS 161156Z 28008KT 10SM SCT043 SCT070 BKN110 18/17 A3019 RMK AO2 RAB08E42 SLP221 P0000 60000 T01830172 10183 20167 53017 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T07:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","63","65",,,"-0.05","3","93","30.18","41","30.14","9.94","64","280",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672208 12666 62808 10183 20172 30207 40221 53017 69901 91156 333 10256 20167 555 91612=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T07:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","64","65","0.01","-RA:02 |RA |RA",,,"97","30.19","FEW:02 15 BKN:07 60 OVC:08 110","30.14","8.00","64","260",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/16/20 07:56:02 METAR KCHS 161256Z 26007KT 8SM -RA FEW015 BKN060 OVC110 18/18 A3019 RMK AO2 RAB06 SLP223 P0001 T01830178 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T08:41:00","FM-16","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","64","65","T",,,,"97",,"SCT:04 7 BKN:07 40 BKN:07 100","30.12","10.00","64","220",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12701/16/20 08:41:02 SPECI KCHS 161341Z 22008KT 10SM SCT007 BKN040 BKN100 18/18 A3017 RMK AO2 RAE31 PRESFR P0000 T01830178 $ (JMB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T08:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","65","66","T",,,,"96","30.16","FEW:02 7 SCT:04 30 BKN:07 100","30.11","10.00","65","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12701/16/20 08:56:02 METAR KCHS 161356Z 23009KT 10SM FEW007 SCT030 BKN100 19/18 A3016 RMK AO2 RAE31 SLP212 P0000 T01890183 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T09:09:00","FM-16","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","65","66",,,,,"96",,"FEW:02 6 SCT:04 30 BKN:07 100","30.11","10.00","65","230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/16/20 09:09:02 SPECI KCHS 161409Z 23009KT 10SM FEW006 SCT030 BKN100 19/18 A3016 RMK AO2 T01890183 $ (JMB)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T09:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","66","69","0.00",,"-0.01","3","90","30.19","FEW:02 8 SCT:04 30 BKN:07 100","30.14","10.00","67","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12701/16/20 09:56:02 METAR KCHS 161456Z 27008KT 10SM FEW008 SCT030 BKN100 21/19 A3019 RMK AO2 SLP224 60001 T02060189 53003 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T10:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","66","69",,,"-0.01","3","90","30.19","8","30.14","9.94","67","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07072208 12366 62708 10206 20189 30207 40224 53003 69937 91456 555 91615=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T10:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","65","72","0.00",,,,"79","30.19","FEW:02 12 FEW:02 100 BKN:07 250","30.15","10.00","68","290",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/16/20 10:56:02 METAR KCHS 161556Z 29010KT 10SM FEW012 FEW100 BKN250 22/18 A3020 RMK AO2 SLP224 T02220183 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T11:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","61","75","0.00",,,,"62","30.18","FEW:02 25 SCT:04 250","30.13","10.00","66","310","24","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/16/20 11:56:02 METAR KCHS 161656Z 31017G21KT 10SM FEW025 SCT250 24/16 A3018 RMK AO2 SLP219 T02390161 (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T12:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","60","76","0.00",,"+0.02","8","58","30.16","FEW:02 25 FEW:02 250","30.12","10.00","66","300","24","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13501/16/20 12:56:02 METAR KCHS 161756Z 30015G21KT 10SM FEW025 FEW250 24/16 A3017 RMK AO2 SLP215 60001 T02440156 10244 20183 58008 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T13:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","60","76",,,"+0.02","8","58","30.16","26","30.12","9.94","66","300",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272208 12566 23015 10244 20156 30201 40215 58008 69931 91756 333 10244 20183 91021 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T13:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","61","78","0.00",,,,"56","30.16","BKN:07 30","30.11","10.00","67","340",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/16/20 13:56:02 METAR KCHS 161856Z 34015KT 10SM BKN030 26/16 A3016 RMK AO2 SLP213 T02560161 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T14:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","58","75","0.00",,,,"55","30.16","FEW:02 35 SCT:04 40","30.11","10.00","65","350",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/16/20 14:56:02 METAR KCHS 161956Z 35012KT 10SM FEW035 SCT040 24/14 A3016 RMK AO2 SLP213 T02390144 $ (JMB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T15:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","57","76","0.00",,"-0.01","3","52","30.18","FEW:02 40 SCT:04 200","30.13","10.00","65","340",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/16/20 15:56:02 METAR KCHS 162056Z 34014KT 10SM FEW040 SCT200 24/14 A3018 RMK AO2 SLP219 T02440139 53003 $ (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T16:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","57","76",,,"-0.01","3","52","30.18","41","30.13","9.94","65","340",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32666 43414 10244 20139 30204 40219 53003 92056 555 91621=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T16:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","45","74","0.00",,,,"36","30.21","FEW:02 40 SCT:04 150 BKN:07 200","30.16","10.00","58","360","25","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/16/20 16:56:02 METAR KCHS 162156Z 36013G22KT 10SM FEW040 SCT150 BKN200 23/07 A3021 RMK AO2 SLP230 T02330072 (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T17:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","46","69","0.00",,,,"44","30.25","FEW:02 180 FEW:02 250","30.20","10.00","57","010",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/16/20 17:56:02 METAR KCHS 162256Z 01009KT 10SM FEW180 FEW250 21/08 A3025 RMK AO2 SLP243 T02060078 (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T18:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","38","67","0.00",,"-0.11","3","35","30.29","SCT:04 250","30.24","10.00","53","010",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/16/20 18:56:02 METAR KCHS 162356Z 01013KT 10SM SCT250 19/03 A3029 RMK AO2 SLP256 T01940033 10256 20194 53038 $ (BBE)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T19:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","38","67",,,"-0.11","3","35","30.29",,"30.24","9.94","53","010",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072208 32966 40113 10194 20033 30241 40256 53038 92356 333 10256 20167 555 91700=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T19:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","32","63","0.00",,,,"31","30.32","SCT:04 150 SCT:04 250","30.27","10.00","49","360",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/16/20 19:56:01 METAR KCHS 170056Z 36010KT 10SM SCT150 SCT250 17/00 A3032 RMK AO2 SLP267 T01720000 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T20:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","33","61","0.00",,,,"35","30.35","BKN:07 150","30.29","10.00","48","340",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09501/16/20 20:56:01 METAR KCHS 170156Z 34011KT 10SM BKN150 16/01 A3035 RMK AO2 SLP276 T01610006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T21:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","32","58","0.00",,"-0.06","1","38","30.35","SCT:04 150 SCT:04 250","30.31","10.00","46","350",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/16/20 21:56:01 METAR KCHS 170256Z 35009KT 10SM SCT150 SCT250 14/00 A3036 RMK AO2 SLP279 T01440000 51022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T22:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","32","58",,,"-0.06","1","38","30.35",,"30.31","9.94","46","350",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 43509 10144 20000 30265 40279 51022 90256 555 91703=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T22:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","32","54","0.00",,,,"43","30.37","FEW:02 150 FEW:02 250","30.32","10.00","44","340",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/16/20 22:56:01 METAR KCHS 170356Z 34009KT 10SM FEW150 FEW250 12/00 A3037 RMK AO2 SLP283 T01220000 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T23:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","31","54","0.00",,,,"42","30.37","FEW:02 200","30.32","10.00","44","350",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/16/20 23:56:02 METAR KCHS 170456Z 35009KT 10SM FEW200 12/M01 A3037 RMK AO2 SLP283 T01221006 402560117 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-16T23:59:00","SOD  ","6",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,"54","66","66","30.21","30.14","60","11.2","1","18.0","0","78","53","300","25","0.01","0","0.0","340","21","RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 53AVERAGE STATION PRESSURE:30.145 MINIMUM SEA LEVEL PRESSURE:30.13 TIME OF OCCURRENCE:0449 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.2 24 HR AVG TEMP (F): 66DEPART FROM NORMAL: 18  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1 LATEST DAY MAX TEMP (0700-1900 LST):78  LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 T    0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0723","1737",,"2009-06-10"
"72208013880","2020-01-17T00:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","32","53","0.00",,"-0.03","3","45","30.38","SCT:04 200","30.33","10.00","44","340",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/17/20 00:56:02 METAR KCHS 170556Z 34008KT 10SM SCT200 12/00 A3038 RMK AO2 SLP288 T01170000 10194 20106 53009 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-17T01:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","32","53",,,"-0.03","3","45","30.38",,"30.33","9.94","44","340",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072208 32966 43408 10117 20000 30272 40288 53009 90556 333 10194 20106 555 91706=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-17T01:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","30","53","0.00",,,,"41","30.39","BKN:07 200","30.35","10.00","43","350",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/17/20 01:56:02 METAR KCHS 170656Z 35010KT 10SM BKN200 12/M01 A3040 RMK AO2 SLP292 T01171011 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-17T02:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","24","55","0.00",,,,"30","30.40","BKN:07 200","30.35","10.00","42","010",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/17/20 02:56:02 METAR KCHS 170756Z 01011KT 10SM BKN200 13/M04 A3040 RMK AO2 SLP295 T01281044 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-17T03:56:00","FM-15","7",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.42","25","54","0.00",,"-0.04","3","33","30.42","BKN:07 200","30.37","10.00","42","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10801/17/20 03:56:02 METAR KCHS 170856Z 02010KT 10SM BKN200 12/M04 A3042 RMK AO2 SLP300 T01221039 53013 $ (KLJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
"72208013880","2020-01-17T04:00:00","FM-12","4",,"SE","0.25","mi","TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,"WFO CHS",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.42","25","54",,,"-0.04","3","33","30.42",,"30.37","9.94","42","020",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472208 32966 60210 10122 21039 30285 40300 53013 90856 555 91709=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-06-10"
